Symbol,unit,lot_size,pip_size,Digits,LotSize,PipSize,VolumeInUnitsMin,VolumeInUnitsMax,VolumeInUnitsStep,Spread,TickSize,TickValue,SwapLong,SwapShort
News_Corp_Class_B_(NWS.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Next_(NXT.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
NEXTDC_Ltd_(NXT.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Nib_Holdings_Ltd_(NHF.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Nine_Entertainment_(NEC.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Northern_Star_(NST.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Novavax_(NVAX.O),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
NRW_Holdings_Ltd_(NWH.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Nufarm_(NUF.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Ocado_Group_(OCDO.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Oil_Search_Ltd_(OSH.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
OilGas_Exp_&_Prod_(XOP.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Ooh!Media_Ltd_(OML.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Orica_Ltd_(ORI.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Origin_Energy_Ltd_(ORG.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Orocobre_Ltd_(ORE.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Orora_Ltd_(ORA.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
OSRAM_Licht_AG_(OSR.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
OZ_Minerals_(OZL.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Pearson_(PSON.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Pendal_Group_Ltd_(PDL.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Pennon_Group_(PNN.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Perenti_Global_Ltd_(PRN.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Perpetual_Ltd_(PPT.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Persimmon_(PSN.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Pets_at_Home_Grp_(PETS.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Pharmaceuticals_ETF_(XPH.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Phoenix_Grp_Hldg_(PHNX.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Physical_Gold_ETF_(AAAU.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Pilbara_Min_Limited_(PLS.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Platinum_Asset_Mgt_(PTM.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Plus500_Ltd_(PLUS.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Polar_Cap_Tech_Trst__(PCT.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Polymetal_(POLY.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Polynovo_Ltd_(PNV.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
PPK_Group_Limited_(PPK.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Premier_Investments_(PMV.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Pro_Medicus_Ltd_(PME.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
ProSiebenSat1_Media_(PSM.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Prudential_(PRU.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Puma_SE_(PUM.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Qantas_Airways_Ltd_(QAN.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
QBE_Insurance_Grp_(QBE.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Qiagen_N.V._(QIAD.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
QinetiQ_Group_PLC_(QQ.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
QUBE_Holdings_Ltd_(QUB.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Quilter_PLC_(QLT.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Ramsay_Health_Care_(RHC.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Rational_AG_(RAA.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
REA_Group_(REA.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Reckitt_Benckiser_(RB.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Regis_Resources_(RRL.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Reliance_Worldwide_(RWC.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
RELX_PLC_(REL.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Renaissance_IPO_ETF_(IPO.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Renewables_Infras_(TRIG.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Rentokil_Initial_(RTO.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Resmed_Inc_(RMD.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Resolute_Mining_(RSG.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Retail_ETF_(XRT.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Rgnl._Banking_ETF_(KRE.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Rheinmetall_AG_(RHM.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Rightmove_(RMV.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Rio_Tinto_Ltd_(RIO.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Rio_Tinto_PLC_(RIO.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
RIT_Capital_Prtnrs__(RCP.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Rivian_(RIVN.O),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Rocket_Lab_(RKLB.O),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Roku_(ROKU.O),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Rolls-Royce_(RR.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Rotork_PLC_(ROR.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Royal_Dutch_Shell_(RDSA.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Royal_Mail_PLC_(RMG.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
RTL_Group_SA_(RTL.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Russell_2000_ETF_(IWM.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
RWE_AG_(RWE.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Safestore_Holdings_(SAFE.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Sage_Group_(SGE.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Sainsbury_(SBRY.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Sandfire_Resources_(SFR.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Santos_Ltd_(STO.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
SAP_(SAP.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Sartorius_AG_(SRT.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Savills_PLC_(SVS.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
SCA_Property_Group_(SCP.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Scentre_Group_(SCG.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Schroders_(SDR.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Scottish_Mtge_IT_(SMT.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Scottish_South_Nrg_(SSE.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Scout24_AG_(G24.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Sea_Limited_(SE.N),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Seek_Ltd_(SEK.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
SEGRO_(SGRO.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Sequoia_Economic_IF_(SEQI.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Serco_Group_PLC_(SRP.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Service_Stream_(SSM.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Seven_Group_Hldgs_(SVW.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Severn_Trent_(SVT.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Shaftesbury_PLC_(SHB.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Siemens_AG_(SIE.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Siemens_Hlthnrs_(SHL.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Siltronic_AG_(WAF.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Silver_Lake_Res_(SLR.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Sims_Metal_Mgt_Ltd_(SGM.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Skycity_Ent_Grp_Ltd_(SKC.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Smartgroup_Corp._(SIQ.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Smith_&_Nephew_(SN.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Smiths_Group_(SMIN.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Smithson_Inv._Trust_(SSON.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Smurfit_Kappa_Grp_(SKG.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Snowflake_Inc_(SNOW.N),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Social_Sentimnt_ETF_(BUZZ.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Softcat_PLC_(SCT.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Software_AG_(SOW.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Sonic_Healthcare_(SHL.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
South32_Ltd_(S32.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Spark_Infra._(SKI.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Spark_New_Zealand_(SPK.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
SPDR_DJ_Ind._Avg._(DIA.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Spectris_PLC_(SXS.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Spirax_Sarco_Eng_(SPX.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Square_Inc_(SQ.N),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
ST_Barbara_Ltd_(SBM.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
St_James's_Place_(STJ.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Standard_Chtd_(STAN.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Std_Life_Aberdeen_(SLA.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Steadfast_Group_Ltd_(SDF.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
STHN_Cross_Media_(SXL.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Stockland_Corp_Ltd_(SGP.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Stroer_SE_&_Co._(SAX.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Suncorp_Group_(SUN.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Super_Retail_Group_(SUL.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Sydney_Airport_(SYD.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Symrise_AG_(SY1.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Syncona_Limited_(SYNC.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Synthomer_PLC_(SYNT.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Tabcorp_Hldgs_Ltd_(TAH.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
TAG_Immobilien_AG_(TEG.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Tassal_Group_Ltd_(TGR.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Tate_&_Lyle_PLC_(TATE.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Taylor_Wimpey_(TW.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
TeamViewer_AG_(TMVD.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Technology_One_(TNE.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Telefonica_DE_HLdgs_(O2D.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Telstra_Corp_Ltd_(TLS.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Templeton_Emg_Mkt_(TEM.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Tesco_(TSCO.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
The_a2_Milk_Company_(A2M.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
The_Monks_Inv_Trust_(MNKS.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
The_Star_Ent_Group_(SGR.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
The_Unite_Group_PLC_(UTG.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Thyssenkrupp_AG_(TKA.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
TI_Fluid_Systems_(TIFS.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
TP_ICAP_Group_plc_(TCAP.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
TPG_Telecom_Ltd_(TPG.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Travis_Perkins_PLC_(TPK.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Treasury_Wine_Est_(TWE.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Tupperware_(TUP.N),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
UDG_Healthcare_PLC_(UDG.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
UiPath_(PATH.K),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Ultra_Electronic_(ULE.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Under_Armour_(A)_(UAA.N),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Under_Armour_(C)_(UA.N),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Unilever_PLC_(ULVR.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Uniper_SE_(UN01D.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Uni-Rod-Westfield_(URW.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
United_Internet_AG_(UTDID.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
United_Utilities_(UU.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Upstart_(UPST.O),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
US_Real_Est_ETF_(IYR.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Van_Cons_Staples_ETF_(VDC.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
VanEck_Agribusiness_(MOO.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Vanguard_Util_ETF_(VPU.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Varta_AG_(VAR1D.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Vicinity_Centres_(VCX.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Virgin_Money_UK_PLC_(VMUK.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Virgin_Money_UK_PLC_(VUK.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Vistry_Group_PLC_(VTY.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Viva_Energy_Group_(VEA.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Vocus_Group_Ltd_(VOC.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Vodafone_(VOD.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Volkswagen_(VOW.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Vonovia_SE_(VNA.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
W.H_Soul_Pattinson_(SOL.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Waypoint_(WPR.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Webjet_Ltd_(WEB.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Wesfarmers_Ltd_(WES.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Western_Areas_Ltd_(WSA.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Westpac_Banking_(WBC.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
WH_Smith_PLC_(SMWH.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Whitbread_(WTB.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Whitehaven_Coal_(WHC.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Wisetech_Global_Ltd_(WTC.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Wix.com_Ltd_(WIX.O),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Wizz_Air_Holdings_(WIZZ.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Woodside_Petroleum_(WPL.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Woolworths_Group_(WOW.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Worldwide_Healthcare_(WWH.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Worleyparsons_Ltd_(WOR.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
WPP_(WPP.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Xero_Ltd_(XRO.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Xerox_(XRX.N),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
XPeng_Inc_(XPEV.K),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Yelp_(YELP.N),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Yum_Brands_Inc_(YUM.N),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Zalando_SE_(ZAL.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
ZipMoney_Limited_(Z1P.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
ZoomInfo_Technologies_(ZI.O),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
LUNAUSD,USD,10,0,3,10,0,0,0,0,не число,0,0,0,0
VMware_(VMW.N),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Glanbia_(GLB.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Bank_of_Ireland_(BIRG.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
AIB_(AIBG.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Mercedes_Benz_(MBG.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
FirstGroup_(FGP.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Redrow__(RDW.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Go-Ahead_Group_plc_(GOG.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Boohoo_(BOOH.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
THG_PLC_(THG.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Sunpower_(SPWR.O),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Stoneco_Ltd_(STNE.O),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Boohoo_(BOO.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Invitae_(NVTA.N),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Porsche_(P911.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Led,USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
IT40,USD,1,0,1,1,0,0,0,0,не число,0,0,0,0
AEX,USD,1,0,1,1,0,0,0,0,не число,0,0,0,0
WIG20,USD,1,0,1,1,0,0,0,0,не число,0,0,0,0
SMI,USD,1,0,1,1,0,0,0,0,не число,0,0,0,0
XBRUSD,PIPS,100,0,2,100,0,0,0,0,не число,0,0,0,0
XTIUSD,PIPS,100,0,2,100,0,0,0,0,не число,0,0,0,0
OrangeJuice,USD,20,0,2,20,0,0,0,0,не число,0,0,0,0
DASHUSD,USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Ripple,USD,100,0,4,100,0,0,0,0,не число,0,0,0,0
BitcoinCash,USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
LondonSugar,USD,1,0,1,1,0,0,0,0,не число,0,0,0,0
CAN20,USD,1,0,1,1,0,0,0,0,не число,0,0,0,0
LIT15,USD,1,0,1,1,0,0,0,0,не число,0,0,0,0
FIN30,USD,1,0,1,1,0,0,0,0,не число,0,0,0,0
CNI30,USD,1,0,1,1,0,0,0,0,не число,0,0,0,0
BIO30,USD,1,0,1,1,0,0,0,0,не число,0,0,0,0
FNG10,USD,1,0,1,1,0,0,0,0,не число,0,0,0,0
GRN30,USD,1,0,1,1,0,0,0,0,не число,0,0,0,0
LAT30,USD,1,0,1,1,0,0,0,0,не число,0,0,0,0
ETHBTC,USD,1000,0,5,1000,0,0,0,0,не число,0,0,0,0
EURUSDW,USD,100000,0,4,100000,0,0,0,0,не число,0,0,0,0
GBPUSDW,USD,100000,0,4,100000,0,0,0,0,не число,0,0,0,0
AUDUSDW,POINTS,100000,0,5,100000,0,0,0,0,не число,0,0,0,0
USDJPYW,USD,100,0,2,100,0,0,0,0,не число,0,0,0,0
USDCADW,USD,100000,0,4,100000,0,0,0,0,не число,0,0,0,0
USDSGDW,USD,100000,0,4,100000,0,0,0,0,не число,0,0,0,0
USDCHFW,USD,100000,0,5,100000,0,0,0,0,не число,0,0,0,0
Twitter_Inc_(TWTR.N),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
XAUBTC,USD,1000,0,5,1000,0,0,0,0,не число,0,0,0,0
CRH_(CRH.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
GoPro_Inc_(GPRO.O),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Kogan_(KGN.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Victrex_PLC_(VCT.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
3D_Printing_ETF_(PRNT.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
3i_Group_(III.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Aareal_Bank_AG_(ARL.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Abacus_Property_Grp_(ABP.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Adelaide_Brighton_(ABC.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Adidas_(ADS.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Admiral_Group_(ADM.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
AGL_Energy_Ltd_(AGL.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Aixtron_SE_(AIXA.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
AJ_Bell_PLC_(AJB.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Allbirds_(BIRD.O),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Alliance_Trust_PLC_(ATST.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Allianz_SE_(ALV.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
ALS_Limited_(ALQ.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Alstria_Office_REIT_(AOX.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Altium_Ltd_(ALU.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Alumina_Ltd_(AWC.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Amcor_CDI_(AMC.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
AMP_Ltd_(AMP.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Ampol_Ltd_(ALD.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Anglo_American_(AAL.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Ansell_Ltd_(ANN.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Antofagasta_(ANTO.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
ANZ_Banking_Group_(ANZ.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
AP_Eagers_Pty_Ltd_(APE.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
APA_Group_(APA.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Appen_Limited_(APX.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
ARB_Corporation_(ARB.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
Aristocrat_Leisure_(ALL.AX),USD,1,0,3,1,0,0,0,0,не число,0,0,0,0
ARK_Fintech_ETF_(ARKF.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
ARK_Genomic_Rev._(ARKG.Z),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
ARK_Innovation_ETF_(ARKK.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
ARK_Space_Innov_ETF_(ARKX.K),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Ark_Web_x.0_ETF_(ARKW.P),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Aroundtown_S.A._(AT1D.DE),USD,1,0,2,1,0,0,0,0,не число,0,0,0,0
Ashmore_Group_PLC_(ASHM.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Ashtead_Group_(AHT.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Asso_British_Foods_(ABF.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
Assura_PLC_(AGR.L),USD,1,0,4,1,0,0,0,0,не число,0,0,0,0
